source_id,field,id,ra,dec,grizliv,pixscale,f_r02,f_r05,ratio_r05_r02,measurable,reason
116090,primer-uds-north,26315,34.442882842872606,-5.168180183311331,1.12.10,0.049999999999996804,34.752933477598134,43.43554228922626,1.2498381558847391,True,
116101,primer-uds-south,8519,34.44290741575809,-5.306637215075089,1.12.10,0.049999999999996804,5.341621736869433,10.788013032937004,2.0196138110033117,True,
116379,primer-uds-north,37041,34.44352100177103,-5.153568118054408,1.12.10,0.049999999999996804,6.03451395035978,10.625005930742912,1.760706167579486,True,
116734,primer-uds-south,63661,34.44432486242283,-5.214329531180085,1.12.10,0.049999999999996804,191.2229659641067,456.543814271702,2.3874946817705833,True,
116742,primer-uds-south,48841,34.44434079551378,-5.240367663844263,1.12.10,0.049999999999996804,26.767261736652642,49.66853620112498,1.8555703115912459,True,
117503,primer-uds-north,28557,34.446134186940895,-5.165098940589375,1.12.10,0.049999999999996804,12.647544271800017,15.559958291245213,1.2302750602691266,True,
117603,primer-uds-north,48423,34.446345737041995,-5.137747004918753,1.12.10,0.049999999999996804,16.833353768821244,36.094784045277045,2.144241993662121,True,
117860,primer-uds-north,83035,34.446952754702465,-5.086685679404299,1.12.10,0.049999999999996804,33.2562144604688,43.15644283080511,1.2976955895597972,True,
117932,primer-uds-north,58960,34.44713024954284,-5.1229909177057085,1.12.10,0.049999999999996804,12.7657356843973,18.04615600487415,1.4136401106072367,True,
118031,primer-uds-north,49635,34.44735784357335,-5.135860137742044,1.12.10,0.049999999999996804,15.586040423519082,22.165368641318413,1.4221295492004007,True,
119031,primer-uds-south,5890,34.44956330074984,-5.312065057115034,1.12.10,0.049999999999996804,2.4972724508695796,3.738287231640782,1.4969480924434442,True,
119051,primer-uds-north,40460,34.4495995441322,-5.149376496443437,1.12.10,0.049999999999996804,1476.2746357046208,2393.256148782027,1.6211456126791302,True,
119055,primer-uds-south,6528,34.44960380368159,-5.310658096951086,1.12.10,0.049999999999996804,4.08484297793441,6.455162373838974,1.5802718510132714,True,
119348,primer-uds-south,64181,34.45021517407202,-5.213214069693952,1.12.10,0.049999999999996804,5.743746867470553,5.139284400875415,0.8947616459181925,True,
119657,primer-uds-south,4067,34.45090603577286,-5.315883817627007,1.12.10,0.049999999999996804,28.71821082494678,50.30561725882348,1.7516974704818404,True,
120328,primer-uds-north,31469,34.45238162323515,-5.161139248538976,1.12.10,0.049999999999996804,53.9316970118447,73.89776369527095,1.3702102435056183,True,
120496,primer-uds-south,70527,34.452751966233734,-5.201877650027051,1.12.10,0.049999999999996804,45.651477719162926,87.43358121247385,1.9152409862906197,True,
120751,primer-uds-south,29813,34.453354870970635,-5.270716907932999,1.12.10,0.049999999999996804,11.195132599359178,19.26055364338108,1.720439974465651,True,
120945,primer-uds-north,16334,34.453802060401465,-5.181931352459606,1.12.10,0.049999999999996804,38.356134406092174,48.518620238155684,1.2649507305524872,True,
120972,primer-uds-north,19101,34.453863289564,-5.178415957339219,1.12.10,0.049999999999996804,259.5099843209284,766.8963286811613,2.955170802726276,True,
121440,primer-uds-north,51909,34.45493133035537,-5.132707954818829,1.12.10,0.049999999999996804,52.14475954187901,63.61264420482798,1.2199240108440574,True,
122018,primer-uds-south,18934,34.45631206088567,-5.2887978966980675,1.12.10,0.049999999999996804,7.6148261846462635,9.787476056806316,1.2853183801543304,True,
122345,primer-uds-south,24109,34.45704572219832,-5.279695505460582,1.12.10,0.049999999999996804,4.028554483473141,6.346935753253146,1.5754871329880233,True,
122806,primer-uds-north,82886,34.45808354798872,-5.086833858646408,1.12.10,0.049999999999996804,2.00263542830431,3.1369416816260065,1.5664067644514543,True,
122866,primer-uds-north,14885,34.45823170316882,-5.184332478664208,1.12.10,0.049999999999996804,34.00032985654686,41.014461374682924,1.2062959844133827,True,
122963,primer-uds-north,50940,34.45844108140036,-5.134158169073449,1.12.10,0.049999999999996804,40.06756333325739,78.83945961147961,1.9676629436070618,True,
123490,primer-uds-north,48325,34.45960716854885,-5.137797332333455,1.12.10,0.049999999999996804,20.382799202154587,22.879982154330968,1.1225142301314734,True,
123862,primer-uds-north,52827,34.46035723648151,-5.131556800189909,1.12.10,0.049999999999996804,110.04107857285638,141.24943652207844,1.2836064345603404,True,
123935,primer-uds-north,85516,34.460498344634615,-5.081330275670838,1.12.10,0.049999999999996804,3.7081504168489268,7.41323718563535,1.999173806960855,True,
124052,primer-uds-north,20578,34.46076236343465,-5.175813266156922,1.12.10,0.049999999999996804,8.636736908770148,11.308738151053582,1.309376245972036,True,
124093,primer-uds-south,16699,34.46085721774769,-5.29246771494597,1.12.10,0.049999999999996804,5.0125640682263075,7.603572453226764,1.5169027965995223,True,
124152,primer-uds-north,8484,34.46098876067622,-5.195687688742544,1.12.10,0.049999999999996804,113.40484309031432,245.25379355934123,2.1626395035353467,True,
125040,primer-uds-south,75481,34.46287218983697,-5.191959391243991,1.12.10,0.049999999999996804,57.55353380990195,70.49144366375155,1.2247978359866352,True,
125817,primer-uds-north,45714,34.46456596035297,-5.141841748279391,1.12.10,0.049999999999996804,200.080545282232,555.7056166629591,2.777409547135556,True,
126052,primer-uds-south,41599,34.465097589115025,-5.2519307514510265,1.12.10,0.049999999999996804,300.0784600184611,575.9947517256093,1.919480497501132,True,
126215,primer-uds-north,8615,34.465425706631684,-5.195331799885152,1.12.10,0.049999999999996804,18.736867274060764,22.089840779784137,1.1789505927901414,True,
126397,primer-uds-south,50338,34.46583179362359,-5.237649773874874,1.12.10,0.049999999999996804,4.158438610169205,4.392897880035347,1.0563815633331188,True,
126500,primer-uds-south,33372,34.46608591788974,-5.264767832881138,1.12.10,0.049999999999996804,40.92926054227305,50.78660900512512,1.240838664863517,True,
126695,primer-uds-south,6723,34.46652991962465,-5.3103081109867825,1.12.10,0.049999999999996804,40.364325548482114,47.46047508583051,1.1758025048337577,True,
126856,primer-uds-south,54098,34.46687611783184,-5.231150902529542,1.12.10,0.049999999999996804,42.844031492341315,53.330786094257554,1.2447658223711002,True,
126889,primer-uds-north,61531,34.466942857250615,-5.119225803383441,1.12.10,0.049999999999996804,12.0355705459284,14.288483747139049,1.1871879021117784,True,
126912,primer-uds-north,70752,34.467008191890216,-5.106498694053376,1.12.10,0.049999999999996804,18.686989477041024,39.79735999158859,2.1296827956415307,True,
127958,primer-uds-north,5778,34.469348940394674,-5.2009854167936975,1.12.10,0.049999999999996804,334.1469198884548,1071.3364278275542,3.2061837594827702,True,
128283,primer-uds-south,50431,34.47004102798784,-5.238068116366967,1.12.10,0.049999999999996804,57.35791946614651,181.33158538711987,3.161404511789247,True,
128401,primer-uds-north,26156,34.47029850195267,-5.168360094032398,1.12.10,0.049999999999996804,4.812371510790079,9.080245667866961,1.8868546718613992,True,
128569,primer-uds-south,8303,34.47066538454591,-5.307043118792189,1.12.10,0.049999999999996804,10.028658172073724,16.121614080890502,1.6075544508819246,True,
128688,primer-uds-north,70278,34.47092599205968,-5.106758961388486,1.12.10,0.049999999999996804,8.162417394759787,9.923882023185538,1.2158018321332842,True,
128779,primer-uds-north,11352,34.47112739763726,-5.190443445892024,1.12.10,0.049999999999996804,58.91457050884466,73.54002534345699,1.2482485182916958,True,
128975,primer-uds-south,42528,34.471594490977715,-5.250576039072156,1.12.10,0.049999999999996804,161.8417930164635,394.9035497673902,2.4400591615246023,True,
129175,primer-uds-north,53364,34.47199490509634,-5.130668083967125,1.12.10,0.049999999999996804,15.018120788885973,36.58858075093699,2.4362955435818603,True,
130014,primer-uds-north,11427,34.473730209744055,-5.190281885980348,1.12.10,0.049999999999996804,12.502424238196738,21.739241357877667,1.7388020869953444,True,
130172,primer-uds-north,15699,34.474104761778676,-5.182996004279392,1.12.10,0.049999999999996804,16.792827103276313,38.94095493499182,2.318904059185744,True,
130274,primer-uds-north,61896,34.47431864485633,-5.118682382629522,1.12.10,0.049999999999996804,5.5955047870652805,7.359645435393552,1.315278194812076,True,
131543,primer-uds-south,15803,34.47679886298039,-5.2941888023791135,1.12.10,0.049999999999996804,111.74383527344753,270.0518016128202,2.416704249965812,True,
131564,primer-uds-south,5857,34.47685186485686,-5.312181396242291,1.12.10,0.049999999999996804,56.40711863876136,77.32204496587498,1.3707852276776549,True,
132251,primer-uds-north,32047,34.47827115407714,-5.160778589005591,1.12.10,0.049999999999996804,16.784967277153417,63.3034905227968,3.771439614836861,True,
133255,primer-uds-south,17487,34.48021448454331,-5.291289882496262,1.12.10,0.049999999999996804,3.3190004692494637,13.312197209207024,4.010905491742022,True,
