source_id,field,id,mosaic,pixscale,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,measurable,reason
369121,primer-cosmos-west,96120,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.2695149631349665,2.8481799333319437,26.5862359908143,75.72238385186479,98.64474937334208,True,None
309896,primer-cosmos-west,51666,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.21257400051508216,3.2873206626072466,11.817050237737435,38.84643341758215,55.59028954201299,True,None
375706,primer-cosmos-west,107018,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.16223292776648668,4.045772390661927,0.6180386661227247,2.5004437717608448,3.809575988250126,True,None
325861,primer-cosmos-west,31877,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.656799032536225,1.4476904691451054,1.0792977254798235,1.5624890305471308,1.6432693594448864,True,None
367869,primer-cosmos-west,67815,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,1.289298930565716,1.0127327590614235,0.2557423127074847,0.25899861795700035,0.19835765519115928,True,None
364145,primer-cosmos-west,94721,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.39472815859084454,2.060011304807504,1.987784019582203,4.094857551855039,5.035830295660869,True,None
359534,primer-cosmos-west,18711,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.48342459003807303,1.829747741877594,417.46546423883177,763.856490502884,863.558604261222,True,None
369489,primer-cosmos-west,89062,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.402838290747415,2.124098557486978,2.6423509277081245,5.612613793919206,6.559334076225921,True,None
367883,primer-cosmos-west,36525,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5568493731803358,1.6213978280738037,2.810765620352652,4.5573692720643075,5.047622850501773,True,None
393496,primer-cosmos-west,55574,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.17739450241450408,3.7420059882379793,1.6595279661533093,6.209963586994078,9.355013506989174,True,None
365400,primer-cosmos-west,30929,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.42351074713193343,2.0088426653214158,3.4954561811407823,7.021821511437066,8.253524154492982,True,None
384044,primer-cosmos-west,103285,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.4114376117481699,2.1243223623710117,54.51369740519394,115.80466645338007,132.49565875508807,True,None
324256,primer-cosmos-west,35722,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.48261193167798205,1.837730546786003,2.890161434858211,5.311337953981799,5.988582637833833,True,None
342833,primer-cosmos-west,94404,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,0.5872130303865136,1.5721581355008356,1463.4705143451706,2300.8070751933524,2492.2309938897124,True,None
